id,separationtype,cease_date,dete_start_date,role_start_date,position,classification,region,business_unit,employment_status,career_move_to_public_sector,career_move_to_private_sector,interpersonal_conflicts,job_dissatisfaction,dissatisfaction_with_the_department,physical_work_environment,lack_of_recognition,lack_of_job_security,work_location,employment_conditions,maternity/family,relocation,study/travel,ill_health,traumatic_incident,work_life_balance,workload,none_of_the_above,gender,age,aboriginal,torres_strait,south_sea,disability,nesb,cease_year,institute_service,institute,Institute,WorkArea,Contributing Factors. Career Move - Public Sector ,Contributing Factors. Career Move - Private Sector ,Contributing Factors. Career Move - Self-employment,Contributing Factors. Ill Health,Contributing Factors. Maternity/Family,Contributing Factors. Dissatisfaction,Contributing Factors. Job Dissatisfaction,Contributing Factors. Interpersonal Conflict,Contributing Factors. Study,Contributing Factors. Travel,Contributing Factors. Other,Contributing Factors. NONE,role_service,dissatisfied,service_cat,age_group
6.34309981362554e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,More than 20 years,0.0,Veteran,
6.34310942921246e+17,Resignation,2011.0,,,Operational (OO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,Travel,-,-,11-20,0.0,Veteran,
6.34314358367965e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34316886387496e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,Maternity/Family,False,False,-,-,-,-,-,3-4,0.0,Experienced,
6.34317688380679e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,Study,-,-,-,Less than 1 year,0.0,Experienced,
6.34322927651559e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.3432311502146e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.34323709021402e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.34323806434371e+17,Resignation,2011.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,3-4,0.0,Experienced,
6.34326352243491e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.3432637818396e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,-,Maternity/Family,False,False,-,-,-,-,-,,0.0,,
6.3432645414859e+17,Resignation,2011.0,,,Operational (OO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34328087765991e+17,Resignation,2011.0,,,Operational (OO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34328171329844e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,Study,-,-,-,3-4,0.0,Experienced,
6.34328202850835e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,True,-,-,-,-,-,3-4,1.0,Experienced,
6.3432828844021e+17,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,False,-,-,-,-,-,,1.0,,
6.34329804601719e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,5.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,Experienced,
6.34329959592554e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,Study,-,-,-,3-4,0.0,Experienced,
6.34333279253906e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,,0.0,,
6.34346271723281e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,Career Move - Self-employment,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34353285189063e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,Career Move - Self-employment,-,-,False,False,-,Study,Travel,-,-,Less than 1 year,0.0,New,
6.34356555160312e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,11-20,0.0,New,
6.34356560392188e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,3-4,0.0,Experienced,
6.34356641434062e+17,Resignation,2011.0,,,Workplace Training Officer,,,,Contract/casual,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34356731460781e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34358247777344e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34365142728281e+17,Resignation,2011.0,,,Technical Officer (TO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,True,False,-,-,Travel,-,-,Less than 1 year,1.0,New,
6.3436545961125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34366032016094e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34370483668125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,20.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,True,Interpersonal Conflict,-,-,-,-,11-20,1.0,Veteran,
6.34376433396563e+17,Resignation,2011.0,,,Technical Officer (TO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,5-6,0.0,Experienced,
6.34377507269688e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34381134640312e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,True,-,-,-,-,-,,1.0,,
6.34388661685e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34389476488906e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,-,NONE,3-4,0.0,Experienced,
6.3439543481625e+17,Resignation,2011.0,,,Operational (OO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34399738233281e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34407548427969e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34411016475156e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,True,-,-,-,-,-,3-4,1.0,Experienced,
6.34412849002344e+17,Resignation,2011.0,,,Operational (OO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,False,-,-,-,-,-,3-4,1.0,Experienced,
6.34417864506406e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,True,Interpersonal Conflict,-,-,-,-,Less than 1 year,1.0,New,
6.34418043788438e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,True,-,-,-,-,-,1-2,1.0,New,
6.34419660420156e+17,Resignation,2011.0,,,Executive (SES/SO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,True,True,-,-,-,-,-,1-2,1.0,New,
6.34419812329531e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.344250437875e+17,Resignation,2011.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,Maternity/Family,False,False,-,-,-,-,-,5-6,0.0,Experienced,
6.34429978393906e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34430196933125e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,Less than 1 year,0.0,New,
6.34431906734219e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,5.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,5-6,0.0,Experienced,
6.34436080180469e+17,Resignation,2011.0,,,Operational (OO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.34443964450156e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,-,Career Move - Self-employment,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34444676214219e+17,Resignation,2011.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,Other,-,5-6,0.0,Experienced,
6.34454356619531e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34456033339688e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.3445681099e+17,Resignation,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,-,-,True,False,Interpersonal Conflict,-,-,-,-,,1.0,,
6.34462838669219e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,Other,-,1-2,0.0,New,
6.34465408262031e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,True,-,Study,-,-,-,1-2,1.0,New,
6.34466338996094e+17,Resignation,2011.0,,,Technical Officer (TO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.3446906019125e+17,Resignation,2011.0,,,Executive (SES/SO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34474119730625e+17,Resignation,2011.0,,,Administration (AO),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.344801538575e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,True,-,-,-,-,-,1-2,1.0,New,
6.34480996232969e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Southern Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,True,True,-,-,-,-,-,1-2,1.0,Veteran,
6.3448707873875e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,Maternity/Family,False,False,-,-,-,Other,-,5-6,0.0,Experienced,
6.34495664096406e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,Experienced,
6.34496573562969e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34497559461719e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Contract/casual,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,Travel,-,-,1-2,0.0,New,
6.34498298127969e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,Study,-,-,-,Less than 1 year,0.0,New,
6.34499252882656e+17,Resignation,2010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,-,-,-,-,False,True,-,-,-,-,-,,1.0,,
6.34508607117812e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,Study,-,-,-,3-4,0.0,Experienced,
6.34509621647969e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southbank Institute of Technology,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,Travel,-,-,Less than 1 year,0.0,New,
6.34515603225e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,True,True,Interpersonal Conflict,Study,-,-,-,1-2,1.0,New,
6.34517445885469e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,11.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,11-20,0.0,Veteran,
6.34520852160469e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34521642169688e+17,Resignation,2011.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,SkillsTech Australia,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,True,-,-,-,-,-,3-4,1.0,Experienced,
6.34522371755781e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,Less than 1 year,0.0,New,
6.34523409759688e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,,0.0,,
6.34526057042656e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,New,
6.34527641594062e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,Interpersonal Conflict,-,-,-,-,1-2,0.0,New,
6.34541462557656e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,3.0,TAFE,Central Queensland Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,Experienced,
6.34550190071875e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Temporary Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34551034294687e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),,,,,,,,,,,,,,0.0,,
6.34551070180781e+17,Resignation,2011.0,,,Workplace Training Officer,,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,Interpersonal Conflict,-,-,-,-,5-6,0.0,Experienced,
6.3455287020625e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,3.0,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,-,-,False,False,-,-,-,Other,-,3-4,0.0,Experienced,
6.34556300304062e+17,Resignation,2011.0,,,Operational (OO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,1.0,TAFE,Tropical North Institute of TAFE,Non-Delivery (corporate),Career Move - Public Sector,-,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.345578604725e+17,Resignation,2012.0,,,Administration (AO),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,11.0,TAFE,Southern Queensland Institute of TAFE,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,11-20,0.0,Veteran,
6.3455802800948e+17,Resignation,2011.0,,,Administration (AO),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,SkillsTech Australia,Non-Delivery (corporate),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,1-2,0.0,New,
6.34558122915156e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,SkillsTech Australia,Delivery (teaching),,,,,,,,,,,,,,0.0,,
6.3455895140073e+17,Resignation,2011.0,,,Professional Officer (PO),,,,Permanent Part-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,20.0,TAFE,Tropical North Institute of TAFE,Delivery (teaching),-,Career Move - Private Sector,-,-,-,False,False,-,-,-,-,-,Less than 1 year,0.0,Veteran,
6.34563192324844e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,Brisbane North Institute of TAFE,Non-Delivery (corporate),-,-,-,Ill Health,-,False,False,-,-,-,-,-,,0.0,,
6.34563904634531e+17,Resignation,2011.0,,,Tutor,,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Female,,,,,,,,5.0,TAFE,Sunshine Coast Institute of TAFE,Delivery (teaching),-,-,-,-,Maternity/Family,False,False,-,-,-,Other,-,5-6,0.0,Experienced,
6.34564734197031e+17,Resignation,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAFE,SkillsTech Australia,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,-,,0.0,,
6.34564737601875e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,SkillsTech Australia,Delivery (teaching),-,-,-,-,-,False,True,-,-,-,-,-,Less than 1 year,1.0,New,
6.34565719506875e+17,Resignation,2011.0,,,Tutor,,,,Temporary Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,1.0,TAFE,Brisbane North Institute of TAFE,Delivery (teaching),-,-,-,-,-,False,False,-,-,-,-,NONE,Less than 1 year,0.0,New,
6.34568278370781e+17,Resignation,2011.0,,,Teacher (including LVT),,,,Permanent Full-time,,,,,,,,,,,,,,,,,,,Male,,,,,,,,20.0,TAFE,SkillsTech Australia,Delivery (teaching),-,-,-,-,-,True,True,-,-,Travel,-,-,More than 20 years,1.0,Veteran,
